sheet,sub_table,column_position,column_label,cdid,sign_prefix,unit,table_code,classification,notes,item_code1,item_code2,item_code3,ko_name,ko_definition,source
Table_R3,5,4,Other investment,XBMN,false,GBP billion,R3,revision,9개 부표 단일 시트 적층,XBMN,FA,FA.OI.OI_TOT,기타투자,기타투자 합계 — 대출·차입·무역신용·예금 등(강의 슬라이드 6).,강의 슬라이드(21·22회차 검증) + 13회차 CDID 사전
Table_R3,5,5,Total financial account transactions,HBNS,false,GBP billion,R3,revision,9개 부표 단일 시트 적층,HBNS,FA,FA.FA_TOT,금융계정 거래 합계,금융계정 합계(broad) — 강의 슬라이드 14 식 FA = NAFA - NIL + Net derivatives.,강의 슬라이드(21·22회차 검증) + 13회차 CDID 사전
Table_R3,6,2,Direct investment,N2Q4,false,GBP billion,R3,revision,9개 부표 단일 시트 적층,N2Q4,CA,,직접투자,,13회차 CDID 사전(영문 column_label) + 21회차 LVL3 코드표 + background/note/28(ONS Revisions Policy — IIP 9 sub-tables)
Table_R3,6,3,Portfolio investment,HLZC,false,GBP billion,R3,revision,9개 부표 단일 시트 적층,HLZC,CA,,증권투자,,13회차 CDID 사전(영문 column_label) + 21회차 LVL3 코드표 + background/note/28(ONS Revisions Policy — IIP 9 sub-tables)
Table_R3,6,4,Other investment,HLZN,false,GBP billion,R3,revision,9개 부표 단일 시트 적층,HLZN,CA,,기타투자,,13회차 CDID 사전(영문 column_label) + 21회차 LVL3 코드표 + background/note/28(ONS Revisions Policy — IIP 9 sub-tables)
Table_R3,6,5,Total investment income,HMBO,false,GBP billion,R3,revision,9개 부표 단일 시트 적층,HMBO,CA,,국제투자 개정,,13회차 CDID 사전(영문 column_label) + 21회차 LVL3 코드표 + background/note/28(ONS Revisions Policy — IIP 9 sub-tables)
Table_R3,7,2,Direct investment,MU7O,false,GBP billion,R3,revision,9개 부표 단일 시트 적층,MU7O,IIP,IIP.DI,직접투자,IIP 직접투자 — 분기말 잔액(강의 슬라이드 25).,강의 슬라이드(21·22회차 검증) + 13회차 CDID 사전
Table_R3,7,3,Portfolio investment,CGNH,false,GBP billion,R3,revision,9개 부표 단일 시트 적층,CGNH,IIP,IIP.PIF,증권투자,IIP 증권투자 — 분기말 잔액(강의 슬라이드 25).,강의 슬라이드(21·22회차 검증) + 13회차 CDID 사전
Table_R3,7,4,Financial derivatives,JX98,false,GBP billion,R3,revision,9개 부표 단일 시트 적층,JX98,IIP,IIP.FD,파생금융상품,IIP 파생금융상품 — 분기말 잔액.,강의 슬라이드(21·22회차 검증) + 13회차 CDID 사전
Table_R3,7,5,Other investment,CGNG,false,GBP billion,R3,revision,9개 부표 단일 시트 적층,CGNG,IIP,IIP.OI,기타투자,IIP 기타투자 — 분기말 잔액.,강의 슬라이드(21·22회차 검증) + 13회차 CDID 사전
Table_R3,7,6,Reserve assets,LTEB,false,GBP billion,R3,revision,9개 부표 단일 시트 적층,LTEB,IIP,IIP.IR,준비자산,IIP 준비자산 — 분기말 잔액.,강의 슬라이드(21·22회차 검증) + 13회차 CDID 사전
Table_R3,7,7,Total net international investment position,HBQC,false,GBP billion,R3,revision,9개 부표 단일 시트 적층,HBQC,IIP,IIP.NIIP,국제투자 개정,순 국제투자대조표 NIIP = IIPA − IIPL — 강의 슬라이드 11·24·25(NFA 정의).,강의 슬라이드(21·22회차 검증) + 13회차 CDID 사전
Table_R3,8,2,Direct investment,MU7M,true,GBP billion,R3,revision,9개 부표 단일 시트 적층,-MU7M,FA,FA.DI.DI_TOT,직접투자,"직접투자 합계 — 외국기업 경영참가 목적 투자(강의 슬라이드 6, OECD BD4 기준).",강의 슬라이드(21·22회차 검증) + 13회차 CDID 사전
Table_R3,8,3,Portfolio investment,HHZD,true,GBP billion,R3,revision,9개 부표 단일 시트 적층,-HHZD,FA,FA.PIF.PIF_TOT,증권투자,증권투자 합계 — 주식·채권 등 증권 거래(강의 슬라이드 6).,강의 슬라이드(21·22회차 검증) + 13회차 CDID 사전
Table_R3,8,4,Financial derivatives,ZPNN,true,GBP billion,R3,revision,9개 부표 단일 시트 적층,-ZPNN,FA,FA.FD.FD_NET,파생금융상품,파생금융상품(순) — 강의 슬라이드 6·14의 net financial derivatives 항.,강의 슬라이드(21·22회차 검증) + 13회차 CDID 사전
Table_R3,8,5,Other investment,HHYR,true,GBP billion,R3,revision,9개 부표 단일 시트 적층,-HHYR,FA,FA.OI.OI_TOT,기타투자,기타투자 합계 — 대출·차입·무역신용·예금 등(강의 슬라이드 6).,강의 슬라이드(21·22회차 검증) + 13회차 CDID 사전
Table_R3,8,6,Reserve assets,LTCV,true,GBP billion,R3,revision,9개 부표 단일 시트 적층,-LTCV,FA,FA.IR.IR_TOT,준비자산,준비자산 합계 — 통화당국 보유 외환·금·SDR(강의 슬라이드 6·12).,강의 슬라이드(21·22회차 검증) + 13회차 CDID 사전
Table_R3,8,7,Total net financial account transactions,HBNT,true,GBP billion,R3,revision,9개 부표 단일 시트 적층,-HBNT,FA,FA.FA_TOT,순 금융계정 거래 합계,금융계정 합계(broad) — 강의 슬라이드 14 식 FA = NAFA - NIL + Net derivatives.,강의 슬라이드(21·22회차 검증) + 13회차 CDID 사전
Table_R3,9,2,Direct investment,MU7E,false,GBP billion,R3,revision,9개 부표 단일 시트 적층,MU7E,CA,,직접투자,,13회차 CDID 사전(영문 column_label) + 21회차 LVL3 코드표 + background/note/28(ONS Revisions Policy — IIP 9 sub-tables)
Table_R3,9,3,Portfolio investment,HLZX,false,GBP billion,R3,revision,9개 부표 단일 시트 적층,HLZX,CA,,증권투자,,13회차 CDID 사전(영문 column_label) + 21회차 LVL3 코드표 + background/note/28(ONS Revisions Policy — IIP 9 sub-tables)
Table_R3,9,4,Other investment,CGNA,false,GBP billion,R3,revision,9개 부표 단일 시트 적층,CGNA,CA,,기타투자,,13회차 CDID 사전(영문 column_label) + 21회차 LVL3 코드표 + background/note/28(ONS Revisions Policy — IIP 9 sub-tables)
Table_R3,9,5,Reserve assets,HHCB,false,GBP billion,R3,revision,9개 부표 단일 시트 적층,HHCB,CA,,준비자산,,13회차 CDID 사전(영문 column_label) + 21회차 LVL3 코드표 + background/note/28(ONS Revisions Policy — IIP 9 sub-tables)
Table_R3,9,6,Total net investment income earnings,HMBM,false,GBP billion,R3,revision,9개 부표 단일 시트 적층,HMBM,CA,,국제투자 개정,,13회차 CDID 사전(영문 column_label) + 21회차 LVL3 코드표 + background/note/28(ONS Revisions Policy — IIP 9 sub-tables)
